Date,Close_Ema_5,Close_Ema_5_PolyInter
1970-01-02,0.1801644772291183,0.0
1970-01-05,0.1807419300079346,0.0
1970-01-06,0.1810065666834513,0.0
1970-01-07,0.1808221098449495,0.0
1970-01-08,0.1808194406606533,0.0
1970-01-09,0.1810582404519305,0.0
1970-01-12,0.1807362917519401,0.0
1970-01-13,0.1802810005649454,0.0
1970-01-14,0.180097804950643,0.0
1970-01-15,0.1793741444660349,0.0
1970-01-16,0.1791323330609747,0.0
1970-01-19,0.1789711254576013,0.0
1970-01-20,0.1786230248040071,0.0
1970-01-21,0.1782706854625616,0.0
1970-01-22,0.1776748367736123,0.0
1970-01-23,0.1764355049258724,0.0
1970-01-26,0.1757295956695249,0.0
1970-01-27,0.1748980833745115,0.0
1970-01-28,0.1725392012898202,0.0
1970-01-29,0.1697636027537502,0.9821212568051936
1970-01-30,0.1674319955642168,0.9779475036407652
1970-02-02,0.1655166647788647,0.9777231801388192
1970-02-03,0.1653224860268674,0.9854911053262378
1970-02-04,0.1650727463853255,0.9960483871487182
1970-02-05,0.1647859661507537,1.0056173369542776
1970-02-06,0.1632714568726175,1.0080117450767354
1970-02-09,0.1620211948389446,1.0064039274521626
1970-02-10,0.1592628740227643,0.9975648831416928
1970-02-11,0.1577848300640069,0.9896993364256712
1970-02-12,0.1554761896732305,0.9812746166450246
1970-02-13,0.153696442326099,0.9761446558172102
1970-02-16,0.1509460572932762,0.9709830185236474
1970-02-17,0.1488718383533823,0.9704191584448076
1970-02-18,0.1501356855381242,0.9849721447125726
1970-02-19,0.1517000377409135,1.0048592953322446
1970-02-20,0.1541866282775981,1.025893116761888
1970-02-24,0.1556037114828814,1.0373525249754492
1970-02-25,0.1573905528763922,1.0393701040457082
1970-02-26,0.1570178688353957,1.027187473911983
1970-02-27,0.1566490710302632,1.0085865397324445
1970-03-02,0.1559219976613549,0.9885166585143198
1970-03-03,0.1551967425710378,0.9731705085898978
1970-03-04,0.154953778688538,0.966202345413586
1970-03-05,0.155273010932358,0.9691083329114536
1970-03-06,0.1550046242627514,0.976017762456486
1970-03-09,0.1542242094777036,0.9842993683170153
1970-03-10,0.1546663542523655,0.9961379837113676
1970-03-11,0.1559235287993929,1.011207794389276
1970-03-12,0.1565210212131197,1.0206033698359358
1970-03-13,0.1569193494889375,1.0230834136207396
1970-03-16,0.1570646095655518,1.0178037642975626
1970-03-17,0.1571614496166281,1.0088672901189948
1970-03-18,0.1577072327173267,1.002621913455278
1970-03-19,0.1580710881177925,0.997963285839406
1970-03-20,0.1585542823357279,0.996564772202108
1970-03-23,0.1587561246741411,0.9961840907723374
1970-03-24,0.1597327508521475,0.9998651304995144
1970-03-25,0.1615869050550724,1.006226261917119
1970-03-26,0.1629432949972328,1.0113117819224515
1970-03-30,0.1642084759839493,1.0138334177537045
1970-03-31,0.1645707218096069,1.0115757693908278
1970-04-01,0.1650528032412404,1.0077807011753734
1970-04-02,0.1653741908623294,1.003279662671871
1970-04-03,0.165829073227347,0.9989167434296804
1970-04-06,0.1657714071120826,0.9940628986584276
1970-04-07,0.1646502347287872,0.988430572541532
1970-04-08,0.1639027864732569,0.9859890413065628
1970-04-09,0.163645037081389,0.9876326912074896
1970-04-10,0.1629920257903128,0.9906600114194516
1970-04-13,0.1624364126905461,0.9946347873823854
1970-04-14,0.1620660039573682,0.999256820986646
1970-04-15,0.1619393370409656,1.004177210451724
1970-04-16,0.1611331149511767,1.005399246320026
1970-04-17,0.1595129102185853,1.0014539126068194
1970-04-20,0.1580718924413448,0.9956562573672167
1970-04-21,0.15759236745108,0.9937158715488624
1970-04-22,0.1575132882069802,0.995797919385255
1970-04-23,0.1574605687109136,0.999041166989598
1970-04-24,0.1573051203388309,1.0018033215662314
1970-04-27,0.1566000325215085,1.0013733867528916
1970-04-28,0.156009602396503,1.000110821691004
1970-04-29,0.1559768934043347,1.0003390669818706
1970-04-30,0.1555941763183871,1.000030195278067
1970-05-01,0.1556999426855908,1.0002683167466808
1970-05-04,0.1555299140860151,0.9989090579386138
1970-05-05,0.155416561686298,0.997624858317155
1970-05-06,0.1559424489890871,0.9988668662960414
1970-05-07,0.1563175032639065,1.000264098502322
1970-05-08,0.1560782449181582,0.9998706975585
1970-05-11,0.155674082155738,0.998558455403966
1970-05-12,0.1551599781484827,0.9968574837312426
1970-05-13,0.1539609717509101,0.9923665249658146
1970-05-14,0.1534062913511164,0.9891280096224844
1970-05-15,0.1546267315052593,0.9936630667602953
1970-05-18,0.1559296826059715,1.0021037197034484
1970-05-19,0.1556973642465205,1.0058788405152672
1970-05-20,0.1554201617079795,1.006405230753032
1970-05-21,0.1549906978499771,1.004302487147274
1970-05-22,0.154826732111764,1.0014245497895764
1970-05-25,0.1533718268956025,0.994508521358052
1970-05-26,0.1525242335852835,0.9892642270171104
1970-05-27,0.1537940804995996,0.9927941746150428
1970-05-28,0.1565978629614182,1.005201814143053
1970-05-29,0.1599349497573421,1.0200066225901545
1970-06-01,0.1622820128213595,1.0291715532832082
1970-06-02,0.1638467215307044,1.0310024682323842
1970-06-03,0.1648898606702677,1.0260517104161233
1970-06-04,0.1643620057374233,1.012678522856638
1970-06-05,0.1629091649234291,0.994102294432318
1970-06-08,0.1618182906826334,0.9772938616241804
1970-06-09,0.1612133548869025,0.9668577490675035
1970-06-10,0.1604430735914794,0.9642534663352762
1970-06-11,0.159929552727864,0.9709551467814768
1970-06-12,0.1598318825522567,0.9842940093604716
1970-06-15,0.1598890827999847,0.9991697960603128
1970-06-16,0.1611504774561417,1.0160643669240008
1970-06-17,0.1621137606614756,1.0281356481418182
1970-06-18,0.1633675328568569,1.033869732670631
1970-06-19,0.1650597407868141,1.032763361404614
1970-06-22,0.166065560741599,1.0248084440081582
1970-06-23,0.1661244246452223,1.01212589447909
1970-06-24,0.1654297254541961,0.997588932953909
1970-06-25,0.1653335685239532,0.9874698867548872
1970-06-26,0.1640461878449584,0.9785580071140342
1970-06-29,0.1629432967285888,0.9743313375018978
1970-06-30,0.1622080359843424,0.9761792919982456
1970-07-01,0.1615954987861747,0.981688859080405
1970-07-02,0.161309504022733,0.9898980179316166
1970-07-06,0.1598955399530037,0.9953446816548228
1970-07-07,0.1588305785746643,0.9997958189815056
1970-07-08,0.1590992331167903,1.0062846198258888
1970-07-09,0.1596453269098101,1.0123562017653938
1970-07-10,0.1614773028276958,1.0195921696750547
1970-07-13,0.1629432276343371,1.0231844060374733
1970-07-14,0.1635535399420437,1.0209887350439786
1970-07-15,0.1645720677444257,1.016146796023552
1970-07-16,0.1673306525991306,1.015732379271419
1970-07-17,0.1697813720336189,1.0161774772961765
1970-07-20,0.1716598173532638,1.0142800126544371
1970-07-21,0.1727898104690017,1.008827211086475
1970-07-22,0.1725644408797226,0.9988342108269848
1970-07-23,0.1736375500185623,0.9933436683636728
1970-07-24,0.1743529561111221,0.9900811061238468
1970-07-27,0.1749521923031337,0.9897929280084552
1970-07-28,0.1751070308662737,0.9911631501998984
1970-07-29,0.1756995660051561,0.9954010589851534
1970-07-30,0.1768285361915731,1.0021995862516733
1970-07-31,0.1785598018427626,1.0096469762034797
1970-08-03,0.1784907823575825,1.0110348287607318
1970-08-04,0.1783223960646848,1.0093271489420443
1970-08-05,0.1793110462591953,1.0092239511797032
1970-08-06,0.1811121862839266,1.0121385076362723
1970-08-07,0.1845474101908077,1.0187242968186234
1970-08-10,0.1849755500957085,1.016381787070859
1970-08-11,0.1850126389135727,1.0095060474005992
1970-08-12,0.1855339310877726,1.004111526451307
1970-08-13,0.1848883464808733,0.9971997241333528
1970-08-14,0.1849545031703492,0.9931187810181972
1970-08-17,0.1853710671210938,0.9923755765102096
1970-08-18,0.1868901623583273,0.9965704705943892
1970-08-19,0.1898890186214736,1.0075846868857112
1970-08-20,0.1913917395051513,1.0150222049000042
1970-08-21,0.1936349095620178,1.0207017971043786
1970-08-24,0.1956268579905207,1.0227971292049425
1970-08-25,0.1963341356082079,1.0191620303840585
1970-08-26,0.1966815968860068,1.0121374340936429
1970-08-27,0.1964166416399266,1.0026723515502562
1970-08-28,0.1966124195968168,0.9935795577521318
1970-08-31,0.1964946600539854,0.9864543101609148
1970-09-01,0.1957955004601592,0.982271916001088
1970-09-02,0.1947086762606379,0.9817207483548872
1970-09-03,0.1948530681410946,0.9886785396510808
1970-09-04,0.1964389637099053,1.0006718588729553
1970-09-08,0.1958824565004207,1.007753569396986
1970-09-09,0.1953873647577827,1.0110197992874252
1970-09-10,0.195057303596024,1.0105032643863574
1970-09-11,0.1943407312952706,1.0067395163566832
1970-09-14,0.1941112747406449,1.002665066022884
1970-09-15,0.1929652009153026,0.9971857341013666
1970-09-16,0.1925735515848569,0.9946550753091176
1970-09-17,0.1934296516905739,0.996703979934647
1970-09-18,0.193379761664769,0.9993657547022996
1970-09-21,0.1919809642028153,0.9983354907770036
1970-09-22,0.1908001990842382,0.9959357803552836
1970-09-23,0.1918750118366586,0.999441475761689
1970-09-24,0.19333638821388,1.0056734648352594
1970-09-25,0.1943106391320276,1.0105302926450133
1970-09-28,0.1954566563692124,1.01307803491808
1970-09-29,0.1968413558619838,1.0133812237646005
1970-09-30,0.1977644888571647,1.010710325799459
1970-10-01,0.198007525868664,1.0060181170909508
1970-10-02,0.1992867750376131,1.0041181252989486
1970-10-05,0.2016292371650315,1.0050597616607306
1970-10-06,0.2040598546994909,1.0076904804839562
1970-10-07,0.2058043880948216,1.008843334440699
1970-10-08,0.2060984342421949,1.0053820807637992
1970-10-09,0.204432420871381,0.9961002537571684
1970-10-12,0.2025769504849937,0.9854277911882806
1970-10-13,0.20121583362055,0.97921551241522
1970-10-14,0.201301520199459,0.9818657512844964
1970-10-15,0.2029724006062621,0.9922710042644994
1970-10-16,0.2047070188128865,1.004016930879711
1970-10-19,0.2041255333558663,1.0088753944877047
1970-10-20,0.2041102663368612,1.0119168327516954
1970-10-21,0.2043483863731642,1.0133195074044536
1970-10-22,0.2046312299344553,1.012656453867692
1970-10-23,0.205688763457776,1.0121898110967338
1970-10-26,0.2057731027723954,1.0085277543271922
1970-10-27,0.2060775773605774,1.0033520608227642
1970-10-28,0.2065288286660161,0.9983240277134358
1970-10-29,0.2069538292788166,0.9955374187185048
1970-10-30,0.2069889245763552,0.9949031537828112
1970-11-02,0.207012321441381,0.996438027562238
1970-11-03,0.2075244707458607,1.0002102020549568
1970-11-04,0.2091765600835874,1.0062468454027964
1970-11-05,0.209269750343137,1.0070500236692583
1970-11-06,0.2090798290082964,1.0041555688732295
1970-11-09,0.2087011616434755,0.9996696660793656
1970-11-10,0.2083226280746263,0.9962755547897916
1970-11-11,0.2085744034805166,0.9966077755614596
1970-11-12,0.2083642112916223,0.997394768873624
1970-11-13,0.2075939627293422,0.9959244267600732
1970-11-16,0.2055681150359362,0.9915884474176514
1970-11-17,0.204343554126054,0.9891749201665452
1970-11-18,0.2037792184265653,0.9904375788316412
1970-11-19,0.2042851930401193,0.996633307313056
1970-11-20,0.2057567908062847,1.005678402529644
1970-11-23,0.2074939756720802,1.014663636828852
1970-11-24,0.2099124291956121,1.0224007353165414
1970-11-25,0.2120287980913913,1.0257638922949035
1970-11-27,0.2139437822023893,1.0242208665698
1970-11-30,0.215598570142843,1.0188928205795866
1970-12-01,0.2160716118644725,1.0096662391149498
1970-12-02,0.2165130219347643,1.0003435647029624
1970-12-03,0.2169332647646379,0.9919754471727804
1970-12-04,0.2180956747349707,0.988367270518238
1970-12-07,0.2183664984978973,0.9869172782549398
1970-12-08,0.2185470476731816,0.9882902662707324
1970-12-09,0.2179112295299874,0.9906697738837228
1970-12-10,0.2182435350279084,0.9960249737033304
1970-12-11,0.2183390380051448,1.001201168338961
1970-12-14,0.2180246393618791,1.0035992737531223
1970-12-15,0.2161766724942664,1.000802587774413
1970-12-16,0.214692616605662,0.9966736711157164
1970-12-17,0.2145854394594184,0.9961667565900468
1970-12-18,0.2151441382672622,0.9993121883994488
1970-12-21,0.2155166041391581,1.0031745048634502
1970-12-22,0.2153868076892356,1.0057264717659875
1970-12-23,0.215174317207049,1.0065991705454904
1970-12-24,0.2150326568855913,1.0063489070934786
1970-12-28,0.2154422832180441,1.0062506846814878
1970-12-29,0.2167235750390014,1.0071483094147182
1970-12-30,0.2180819205729777,1.0081650505671491
1970-12-31,0.2193655515570517,1.008514229526403
1971-01-04,0.219465066648793,1.005822589138459
1971-01-05,0.2194054306595006,1.0011922938475764
1971-01-06,0.2189876010714954,0.9959247317863268
1971-01-07,0.2185829841891253,0.9916399244283056
1971-01-08,0.2173051015403088,0.988051765042484
1971-01-11,0.2154449026363569,0.984680385694792
1971-01-12,0.2137007183881255,0.9828174930188456
1971-01-13,0.210899526347826,0.9795688110500884
1971-01-14,0.2092841727668114,0.980730567977536
1971-01-15,0.2075770655032043,0.9852966985265496
1971-01-18,0.206943135046697,0.99400818131572
1971-01-19,0.2068986068723839,1.004069151212882
1971-01-20,0.2073730227389761,1.0128951121108856
1971-01-21,0.2081934062665587,1.0187605014469316
1971-01-22,0.2096225170973861,1.021822177591181
1971-01-25,0.2103231796744084,1.0199397101818823
1971-01-26,0.2106643086753034,1.014294357661316
1971-01-27,0.2105136557474232,1.00581871971318
1971-01-28,0.210539184944795,0.9975394909454348
1971-01-29,0.2115644318772464,0.9929784550486604
1971-02-01,0.2136342047262927,0.9943773019306692
1971-02-02,0.2141318747473253,0.9953402952130032
1971-02-03,0.2140856172689129,0.9956008408893178
1971-02-04,0.2135506577656222,0.9946649470559658
1971-02-05,0.2136981392811108,0.9954013884932864
1971-02-08,0.2149708853768222,0.9996816507726236
1971-02-09,0.2165852378876284,1.0048749301986166
1971-02-10,0.2184273131073366,1.0101547982992247
1971-02-11,0.2190171912233598,1.0107177304058588
1971-02-12,0.2197933832751755,1.009344106965749
1971-02-16,0.2224808510771754,1.0112270332342637
1971-02-17,0.2246554561211906,1.0128446792228325
1971-02-18,0.2262328162957723,1.0125151553959484
1971-02-19,0.2269014895074563,1.0092622553412662
1971-02-22,0.2270919750208985,1.0035358696422096
1971-02-23,0.2274742619908737,0.9980361908819416
1971-02-24,0.2277291199708573,0.993603629826836
1971-02-25,0.2293031617101426,0.9945080023545344
1971-02-26,0.2295865982172486,0.9964242909444824
1971-03-01,0.2292649626332916,0.9981824243519072
1971-03-02,0.2294334788851207,1.0001090863662816
1971-03-03,0.2300564411436363,1.0027303438238722
1971-03-04,0.2327695381743937,1.009291877365205
1971-03-05,0.2349611797003765,1.0151642296982943
1971-03-08,0.2362946009019229,1.0174955020122525
1971-03-09,0.2360347334132733,1.0136542048131
1971-03-10,0.2347126237939558,1.004657274225409
1971-03-11,0.2343418007023309,0.9960008622312658
1971-03-12,0.2342222286547008,0.9905193482553756
1971-03-15,0.2351637004670026,0.9916304811060842
1971-03-16,0.2364296147463403,0.9966735900666976
1971-03-17,0.2370183205761963,1.0014850606680568
1971-03-18,0.2369001432364817,1.003708742381041
1971-03-19,0.2364384283029792,1.0035929973659763
1971-03-22,0.2362582318917749,1.0031212906185745
1971-03-23,0.2367763375531195,1.0039343685652542
1971-03-24,0.2368664397326151,1.0044452196116995
1971-03-25,0.2364159593004014,1.0021750138912795
1971-03-26,0.2368814891588705,1.0004272571558814
1971-03-29,0.2375748072075855,0.9999488314647216
1971-03-30,0.2390582007837303,1.0024047562258709
1971-03-31,0.2408130048163737,1.0075354441395217
1971-04-01,0.24172759244495,1.01066613125293
1971-04-02,0.2422096543156662,1.010631227916007
1971-04-05,0.2435522998467789,1.0095317475918326
1971-04-06,0.2448303567102025,1.0071286064568663
1971-04-07,0.2454270284527189,1.0033537735981957
1971-04-08,0.246590754135029,1.0008712178090908
1971-04-12,0.2480048078587164,1.0007870442768976
1971-04-13,0.248819926599033,1.0010162275948138
1971-04-14,0.2488526862325717,0.9997893312360264
1971-04-15,0.2493851788482698,0.99923901408146
1971-04-16,0.2492295210653962,0.9980394440398104
1971-04-19,0.249253367721665,0.997700965296534
1971-04-20,0.2483757024603606,0.9965104790309128
1971-04-21,0.2475353055925847,0.9950789387482308
1971-04-22,0.2473579859555881,0.9952485972320572
1971-04-23,0.247495114195421,0.9975127617526318
1971-04-26,0.2477141962369778,1.0007321446166737
1971-04-27,0.2470943014436628,1.002519010051086
1971-04-28,0.2469363249416925,1.0040501060944456
1971-04-29,0.2465757205801392,1.0039999175406782
1971-04-30,0.2456970860373434,1.0018208933441988
1971-05-03,0.243834886273507,0.9972346858569828
1971-05-04,0.2424657615163351,0.9931311250383938
1971-05-05,0.2414253285950041,0.9907245335732716
1971-05-06,0.2415323510054494,0.9928563280561556
1971-05-07,0.2419911642394956,0.9978496887406644
1971-05-10,0.2420387579018869,1.002176895465895
1971-05-11,0.2420704870101477,1.0050581096190712
1971-05-12,0.2428664554275847,1.0082463153033578
1971-05-13,0.2428805671875859,1.0084211378072216
1971-05-14,0.2430190737211164,1.0067860931185744
1971-05-17,0.2423365907644866,1.0018224759624674
1971-05-18,0.2418816021267333,0.9965415239472408
1971-05-19,0.2418365333599355,0.9933804751129768
1971-05-20,0.2412899437296725,0.991294539614415
1971-05-21,0.2405380956165219,0.9903226777898586
1971-05-24,0.2393911614571826,0.9897265998229436
1971-05-25,0.238239158163787,0.9905790112820332
1971-05-26,0.2366963104872711,0.9915202325608022
1971-05-27,0.235022102890333,0.992021523000682
1971-05-28,0.2350681904937959,0.9955576626836468
1971-06-01,0.235228068893892,1.0002161940094814
1971-06-02,0.2361094652054988,1.005756081074744
1971-06-03,0.2377301850874082,1.012005105543082
1971-06-04,0.2380358294618696,1.0137120291203396
1971-06-07,0.2384978692380965,1.0121680236462924
1971-06-08,0.2382893321016351,1.0073692047026968
1971-06-09,0.2389251428908057,1.0034760371611893
1971-06-10,0.2402530254963998,1.001458084618378
1971-06-11,0.2404925586146755,0.9985064115518212
1971-06-14,0.2406522473601926,0.99542114899699
1971-06-15,0.241016963515575,0.99415774084638
1971-06-16,0.2413892907526064,0.9948866270373694
1971-06-17,0.2413791525778484,0.996030681461797
1971-06-18,0.2395644855775643,0.9939021102108812
1971-06-21,0.2370632885084025,0.9894450106261262
1971-06-22,0.2350084432751253,0.9860097328913748
1971-06-23,0.2335094030559271,0.985051287043026
1971-06-24,0.2327683098356068,0.9876668968936008
1971-06-25,0.2324034357892235,0.9935319943688428
1971-06-28,0.232030998324471,0.999861421661532
1971-06-29,0.2321701170041278,1.006600381865812
1971-06-30,0.2326502830474983,1.0124896642420818
1971-07-01,0.2333578636705485,1.0155317278217249
1971-07-02,0.2342169596393643,1.0158425530847808
1971-07-06,0.2345314283264835,1.0121294616989993
1971-07-07,0.2355158550271166,1.0082178882213897
1971-07-08,0.2382383841758816,1.0080430802277542
1971-07-09,0.2400534036083916,1.0067906563444833
1971-07-12,0.2419090987790889,1.0055579061295905
1971-07-13,0.2415966074698015,1.0006367930799778
1971-07-14,0.2419048435842225,0.996822437726554
1971-07-15,0.2422394926253444,0.9946400698755348
1971-07-16,0.2422043101591194,0.992586565291854
1971-07-19,0.2423099787104345,0.9917680198679744
1971-07-20,0.2426386814030155,0.9930175106217196
1971-07-21,0.2431160685560534,0.9960460611810594
1971-07-22,0.2434343266580787,0.99963874089569
1971-07-23,0.2442921561065175,1.0040764598476266
1971-07-26,0.2444766271155978,1.006494257003781
1971-07-27,0.2436957331526217,1.0054659447573104
1971-07-28,0.2421419552318213,1.0011252747104105
